y,lvl,nis,type,n,p50,name
2018,3,30000,huizen_23,8736.0,205000.0,PROVINCIE WEST-VLAANDEREN
2018,3,30000,huizen_4plus,3282.0,317500.0,PROVINCIE WEST-VLAANDEREN
2018,3,40000,alle_huizen,15333.0,240000.0,PROVINCIE OOST-VLAANDEREN
2018,3,40000,appartementen,3256.0,200000.0,PROVINCIE OOST-VLAANDEREN
2018,3,40000,huizen_23,11690.0,220000.0,PROVINCIE OOST-VLAANDEREN
2018,3,40000,huizen_4plus,3643.0,332250.0,PROVINCIE OOST-VLAANDEREN
2018,3,50000,alle_huizen,12816.0,139000.0,PROVINCIE HENEGOUWEN
2018,3,50000,appartementen,1486.0,120000.0,PROVINCIE HENEGOUWEN
2018,3,50000,huizen_23,9747.0,125000.0,PROVINCIE HENEGOUWEN
2018,3,50000,huizen_4plus,3069.0,220000.0,PROVINCIE HENEGOUWEN
2018,3,60000,alle_huizen,9317.0,160000.0,PROVINCIE LUIK
2018,3,60000,appartementen,1963.0,136000.0,PROVINCIE LUIK
2018,3,60000,huizen_23,6421.0,145000.0,PROVINCIE LUIK
2018,3,60000,huizen_4plus,2896.0,230000.0,PROVINCIE LUIK
2018,3,70000,alle_huizen,6628.0,215000.0,PROVINCIE LIMBURG
2018,3,70000,appartementen,1918.0,185000.0,PROVINCIE LIMBURG
2018,3,70000,huizen_23,3179.0,187000.0,PROVINCIE LIMBURG
2018,3,70000,huizen_4plus,3449.0,245000.0,PROVINCIE LIMBURG
2018,3,80000,alle_huizen,2675.0,165000.0,PROVINCIE LUXEMBURG
2018,3,80000,appartementen,394.0,140000.0,PROVINCIE LUXEMBURG
2018,3,80000,huizen_23,1189.0,150000.0,PROVINCIE LUXEMBURG
2018,3,80000,huizen_4plus,1486.0,183000.0,PROVINCIE LUXEMBURG
2018,3,90000,alle_huizen,4348.0,174000.0,PROVINCIE NAMEN
2018,3,90000,appartementen,696.0,150000.0,PROVINCIE NAMEN
2018,3,90000,huizen_23,2169.0,155000.0,PROVINCIE NAMEN
2018,3,90000,huizen_4plus,2179.0,204000.0,PROVINCIE NAMEN
2019,1,01000,alle_huizen,107240.0,240000.0,BELGIE
2019,1,01000,appartementen,42428.0,190000.0,BELGIE
2019,1,01000,huizen_23,72879.0,215000.0,BELGIE
2019,1,01000,huizen_4plus,34361.0,300000.0,BELGIE
2019,2,02000,alle_huizen,72095.0,262500.0,VLAAMS GEWEST
2019,2,02000,appartementen,27240.0,195000.0,VLAAMS GEWEST
2019,2,02000,huizen_23,48957.0,240000.0,VLAAMS GEWEST
2019,2,02000,huizen_4plus,23138.0,330000.0,VLAAMS GEWEST
2019,2,03000,alle_huizen,32747.0,170000.0,WAALS GEWEST
2019,2,03000,appartementen,5880.0,148000.0,WAALS GEWEST
2019,2,03000,huizen_23,21670.0,148000.0,WAALS GEWEST
2019,2,03000,huizen_4plus,11077.0,240000.0,WAALS GEWEST
2019,2,04000,alle_huizen,2398.0,412000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2019,2,04000,appartementen,9308.0,210000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2019,2,04000,huizen_23,2252.0,400000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2019,2,04000,huizen_4plus,146.0,865000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2019,3,10000,alle_huizen,18137.0,279000.0,PROVINCIE ANTWERPEN
2019,3,10000,appartementen,10704.0,190000.0,PROVINCIE ANTWERPEN
2019,3,10000,huizen_23,12435.0,259000.0,PROVINCIE ANTWERPEN
2019,3,10000,huizen_4plus,5702.0,348000.0,PROVINCIE ANTWERPEN
2019,3,20001,alle_huizen,11992.0,308500.0,PROVINCIE VLAAMS-BRABANT
2019,3,20001,appartementen,3177.0,215000.0,PROVINCIE VLAAMS-BRABANT
2019,3,20001,huizen_23,7441.0,279000.0,PROVINCIE VLAAMS-BRABANT
2019,3,20001,huizen_4plus,4551.0,370000.0,PROVINCIE VLAAMS-BRABANT
2019,3,20002,alle_huizen,3385.0,320000.0,PROVINCIE WAALS-BRABANT
2019,3,20002,appartementen,935.0,212000.0,PROVINCIE WAALS-BRABANT
2019,3,20002,huizen_23,1712.0,270000.0,PROVINCIE WAALS-BRABANT
2019,3,20002,huizen_4plus,1673.0,380000.0,PROVINCIE WAALS-BRABANT
2019,3,30000,alle_huizen,15021.0,236500.0,PROVINCIE WEST-VLAANDEREN
2019,3,30000,appartementen,7305.0,190000.0,PROVINCIE WEST-VLAANDEREN
2019,3,30000,huizen_23,10970.0,214000.0,PROVINCIE WEST-VLAANDEREN
2019,3,30000,huizen_4plus,4051.0,330000.0,PROVINCIE WEST-VLAANDEREN
2019,3,40000,alle_huizen,18513.0,255000.0,PROVINCIE OOST-VLAANDEREN
2019,3,40000,appartementen,3681.0,210000.0,PROVINCIE OOST-VLAANDEREN
2019,3,40000,huizen_23,14058.0,234975.0,PROVINCIE OOST-VLAANDEREN
2019,3,40000,huizen_4plus,4455.0,350000.0,PROVINCIE OOST-VLAANDEREN
2019,3,50000,alle_huizen,13214.0,145000.0,PROVINCIE HENEGOUWEN
2019,3,50000,appartementen,1603.0,127750.0,PROVINCIE HENEGOUWEN
2019,3,50000,huizen_23,10179.0,130000.0,PROVINCIE HENEGOUWEN
2019,3,50000,huizen_4plus,3035.0,225001.0,PROVINCIE HENEGOUWEN
2019,3,60000,alle_huizen,9066.0,170000.0,PROVINCIE LUIK
2019,3,60000,appartementen,2145.0,140000.0,PROVINCIE LUIK
2019,3,60000,huizen_23,6351.0,150000.0,PROVINCIE LUIK
2019,3,60000,huizen_4plus,2715.0,240000.0,PROVINCIE LUIK
2019,3,70000,alle_huizen,8432.0,228000.0,PROVINCIE LIMBURG
2019,3,70000,appartementen,2373.0,189000.0,PROVINCIE LIMBURG
2019,3,70000,huizen_23,4053.0,199000.0,PROVINCIE LIMBURG
2019,3,70000,huizen_4plus,4379.0,255000.0,PROVINCIE LIMBURG
2019,3,80000,alle_huizen,2700.0,176000.0,PROVINCIE LUXEMBURG
2019,3,80000,appartementen,459.0,150000.0,PROVINCIE LUXEMBURG
2019,3,80000,huizen_23,1199.0,155000.0,PROVINCIE LUXEMBURG
2019,3,80000,huizen_4plus,1501.0,195000.0,PROVINCIE LUXEMBURG
2019,3,90000,alle_huizen,4382.0,180000.0,PROVINCIE NAMEN
2019,3,90000,appartementen,738.0,155000.0,PROVINCIE NAMEN
2019,3,90000,huizen_23,2229.0,162500.0,PROVINCIE NAMEN
2019,3,90000,huizen_4plus,2153.0,215000.0,PROVINCIE NAMEN
2020,1,01000,alle_huizen,85153.0,245000.0,BELGIE
2020,1,01000,appartementen,37351.0,204000.0,BELGIE
2020,1,01000,huizen_23,56653.0,217000.0,BELGIE
2020,1,01000,huizen_4plus,28500.0,315000.0,BELGIE
2020,2,02000,alle_huizen,52124.0,275000.0,VLAAMS GEWEST
2020,2,02000,appartementen,23483.0,210000.0,VLAAMS GEWEST
2020,2,02000,huizen_23,34624.0,249000.0,VLAAMS GEWEST
2020,2,02000,huizen_4plus,17500.0,349000.0,VLAAMS GEWEST
2020,2,03000,alle_huizen,30925.0,180000.0,WAALS GEWEST
2020,2,03000,appartementen,5471.0,155000.0,WAALS GEWEST
2020,2,03000,huizen_23,20078.0,155000.0,WAALS GEWEST
2020,2,03000,huizen_4plus,10847.0,253500.0,WAALS GEWEST
2020,2,04000,alle_huizen,2104.0,450000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2020,2,04000,appartementen,8397.0,228000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2020,2,04000,huizen_23,1951.0,435000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2020,2,04000,huizen_4plus,153.0,960000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2020,3,10000,alle_huizen,13334.0,295000.0,PROVINCIE ANTWERPEN
2020,3,10000,appartementen,8696.0,206001.0,PROVINCIE ANTWERPEN
2020,3,10000,huizen_23,8787.0,270000.0,PROVINCIE ANTWERPEN
2020,3,10000,huizen_4plus,4547.0,369000.0,PROVINCIE ANTWERPEN
2020,3,20001,alle_huizen,8655.0,325000.0,PROVINCIE VLAAMS-BRABANT
2020,3,20001,appartementen,2579.0,228000.0,PROVINCIE VLAAMS-BRABANT
2020,3,20001,huizen_23,5264.0,290000.0,PROVINCIE VLAAMS-BRABANT
2020,3,20001,huizen_4plus,3391.0,385000.0,PROVINCIE VLAAMS-BRABANT
2020,3,20002,alle_huizen,3186.0,340000.0,PROVINCIE WAALS-BRABANT
2020,3,20002,appartementen,881.0,220000.0,PROVINCIE WAALS-BRABANT
2020,3,20002,huizen_23,1577.0,285000.0,PROVINCIE WAALS-BRABANT
2020,3,20002,huizen_4plus,1609.0,400000.0,PROVINCIE WAALS-BRABANT
2020,3,30000,alle_huizen,10969.0,249000.0,PROVINCIE WEST-VLAANDEREN
2020,3,30000,appartementen,7218.0,200000.0,PROVINCIE WEST-VLAANDEREN
2020,3,30000,huizen_23,7842.0,220000.0,PROVINCIE WEST-VLAANDEREN
2020,3,30000,huizen_4plus,3127.0,349000.0,PROVINCIE WEST-VLAANDEREN
2020,3,40000,alle_huizen,13294.0,265000.0,PROVINCIE OOST-VLAANDEREN
2020,3,40000,appartementen,3168.0,220000.0,PROVINCIE OOST-VLAANDEREN
2020,3,40000,huizen_23,9987.0,240000.0,PROVINCIE OOST-VLAANDEREN
2020,3,40000,huizen_4plus,3307.0,367000.0,PROVINCIE OOST-VLAANDEREN
2020,3,50000,alle_huizen,12135.0,150000.0,PROVINCIE HENEGOUWEN
2020,3,50000,appartementen,1527.0,135000.0,PROVINCIE HENEGOUWEN
2020,3,50000,huizen_23,9178.0,135000.0,PROVINCIE HENEGOUWEN
2020,3,50000,huizen_4plus,2957.0,237500.0,PROVINCIE HENEGOUWEN
2020,3,60000,alle_huizen,8594.0,179000.0,PROVINCIE LUIK
2020,3,60000,appartementen,2028.0,150000.0,PROVINCIE LUIK
2020,3,60000,huizen_23,5946.0,160000.0,PROVINCIE LUIK
2020,3,60000,huizen_4plus,2648.0,254000.0,PROVINCIE LUIK
2020,3,70000,alle_huizen,5872.0,233500.0,PROVINCIE LIMBURG
2020,3,70000,appartementen,1822.0,193500.0,PROVINCIE LIMBURG
2020,3,70000,huizen_23,2744.0,200000.0,PROVINCIE LIMBURG
2020,3,70000,huizen_4plus,3128.0,262500.0,PROVINCIE LIMBURG
2020,3,80000,alle_huizen,2691.0,185000.0,PROVINCIE LUXEMBURG
2020,3,80000,appartementen,406.0,154900.0,PROVINCIE LUXEMBURG
2020,3,80000,huizen_23,1265.0,166000.0,PROVINCIE LUXEMBURG
2020,3,80000,huizen_4plus,1426.0,210000.0,PROVINCIE LUXEMBURG
2020,3,90000,alle_huizen,4319.0,189950.0,PROVINCIE NAMEN
2020,3,90000,appartementen,629.0,165000.0,PROVINCIE NAMEN
2020,3,90000,huizen_23,2112.0,170000.0,PROVINCIE NAMEN
2020,3,90000,huizen_4plus,2207.0,220000.0,PROVINCIE NAMEN
2021,1,01000,alle_huizen,97121.0,260000.0,BELGIE
2021,1,01000,appartementen,46221.0,219000.0,BELGIE
2021,1,01000,huizen_23,65872.0,235000.0,BELGIE
2021,1,01000,huizen_4plus,31249.0,337000.0,BELGIE
2021,2,02000,alle_huizen,60962.0,290000.0,VLAAMS GEWEST
2021,2,02000,appartementen,29741.0,220000.0,VLAAMS GEWEST
2021,2,02000,huizen_23,41310.0,265000.0,VLAAMS GEWEST
2021,2,02000,huizen_4plus,19652.0,370000.0,VLAAMS GEWEST
2021,2,03000,alle_huizen,33691.0,190000.0,WAALS GEWEST
2021,2,03000,appartementen,6462.0,165000.0,WAALS GEWEST
2021,2,03000,huizen_23,22244.0,165000.0,WAALS GEWEST
2021,2,03000,huizen_4plus,11447.0,272750.0,WAALS GEWEST
2021,2,04000,alle_huizen,2468.0,470500.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2021,2,04000,appartementen,10018.0,240000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2021,2,04000,huizen_23,2318.0,455000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2021,2,04000,huizen_4plus,150.0,1150000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2021,3,10000,alle_huizen,15282.0,315000.0,PROVINCIE ANTWERPEN
2021,3,10000,appartementen,10797.0,220000.0,PROVINCIE ANTWERPEN
2021,3,10000,huizen_23,10255.0,292000.0,PROVINCIE ANTWERPEN
2021,3,10000,huizen_4plus,5027.0,388000.0,PROVINCIE ANTWERPEN
2021,3,20001,alle_huizen,10148.0,350000.0,PROVINCIE VLAAMS-BRABANT
2021,3,20001,appartementen,3117.0,240000.0,PROVINCIE VLAAMS-BRABANT
2021,3,20001,huizen_23,6209.0,315000.0,PROVINCIE VLAAMS-BRABANT
2021,3,20001,huizen_4plus,3939.0,420000.0,PROVINCIE VLAAMS-BRABANT
2021,3,20002,alle_huizen,3446.0,370000.0,PROVINCIE WAALS-BRABANT
2021,3,20002,appartementen,1006.0,230000.0,PROVINCIE WAALS-BRABANT
2021,3,20002,huizen_23,1772.0,305000.0,PROVINCIE WAALS-BRABANT
2021,3,20002,huizen_4plus,1674.0,440000.0,PROVINCIE WAALS-BRABANT
2021,3,30000,alle_huizen,13009.0,257750.0,PROVINCIE WEST-VLAANDEREN
2021,3,30000,appartementen,9273.0,215000.0,PROVINCIE WEST-VLAANDEREN
2021,3,30000,huizen_23,9579.0,230000.0,PROVINCIE WEST-VLAANDEREN
2021,3,30000,huizen_4plus,3430.0,369000.0,PROVINCIE WEST-VLAANDEREN
2021,3,40000,alle_huizen,15576.0,280000.0,PROVINCIE OOST-VLAANDEREN
2021,3,40000,appartementen,4204.0,229000.0,PROVINCIE OOST-VLAANDEREN
2021,3,40000,huizen_23,11902.0,260000.0,PROVINCIE OOST-VLAANDEREN
2021,3,40000,huizen_4plus,3674.0,390000.0,PROVINCIE OOST-VLAANDEREN
2021,3,50000,alle_huizen,13546.0,160000.0,PROVINCIE HENEGOUWEN
2021,3,50000,appartementen,1822.0,140000.0,PROVINCIE HENEGOUWEN
2021,3,50000,huizen_23,10328.0,143000.0,PROVINCIE HENEGOUWEN
2021,3,50000,huizen_4plus,3218.0,250000.0,PROVINCIE HENEGOUWEN
2021,3,60000,alle_huizen,9238.0,190000.0,PROVINCIE LUIK
2021,3,60000,appartementen,2262.0,160000.0,PROVINCIE LUIK
2021,3,60000,huizen_23,6513.0,170000.0,PROVINCIE LUIK
2021,3,60000,huizen_4plus,2725.0,270000.0,PROVINCIE LUIK
2021,3,70000,alle_huizen,6947.0,250000.0,PROVINCIE LIMBURG
2021,3,70000,appartementen,2350.0,205000.0,PROVINCIE LIMBURG
2021,3,70000,huizen_23,3365.0,219000.0,PROVINCIE LIMBURG
2021,3,70000,huizen_4plus,3582.0,285000.0,PROVINCIE LIMBURG
2021,3,80000,alle_huizen,2884.0,206250.0,PROVINCIE LUXEMBURG
2021,3,80000,appartementen,504.0,179500.0,PROVINCIE LUXEMBURG
2021,3,80000,huizen_23,1367.0,175000.0,PROVINCIE LUXEMBURG
2021,3,80000,huizen_4plus,1517.0,240000.0,PROVINCIE LUXEMBURG
2021,3,90000,alle_huizen,4577.0,205000.0,PROVINCIE NAMEN
2021,3,90000,appartementen,868.0,162000.0,PROVINCIE NAMEN
2021,3,90000,huizen_23,2264.0,180000.0,PROVINCIE NAMEN
2021,3,90000,huizen_4plus,2313.0,239000.0,PROVINCIE NAMEN
2022,1,01000,alle_huizen,103737.0,285000.0,BELGIE
2022,1,01000,appartementen,47003.0,230000.0,BELGIE
2022,1,01000,huizen_23,70062.0,255000.0,BELGIE
2022,1,01000,huizen_4plus,33675.0,360000.0,BELGIE
2022,2,02000,alle_huizen,68440.0,315000.0,VLAAMS GEWEST
2022,2,02000,appartementen,29769.0,235000.0,VLAAMS GEWEST
2022,2,02000,huizen_23,46064.0,285000.0,VLAAMS GEWEST
2022,2,02000,huizen_4plus,22376.0,395000.0,VLAAMS GEWEST
2022,2,03000,alle_huizen,32958.0,200000.0,WAALS GEWEST
2022,2,03000,appartementen,6998.0,175000.0,WAALS GEWEST
2022,2,03000,huizen_23,21832.0,175000.0,WAALS GEWEST
2022,2,03000,huizen_4plus,11126.0,290000.0,WAALS GEWEST
2022,2,04000,alle_huizen,2339.0,500000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2022,2,04000,appartementen,10236.0,254000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2022,2,04000,huizen_23,2166.0,491000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2022,2,04000,huizen_4plus,173.0,1150000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2022,3,10000,alle_huizen,16925.0,342000.0,PROVINCIE ANTWERPEN
2022,3,10000,appartementen,11095.0,235000.0,PROVINCIE ANTWERPEN
2022,3,10000,huizen_23,11442.0,318000.0,PROVINCIE ANTWERPEN
2022,3,10000,huizen_4plus,5483.0,420000.0,PROVINCIE ANTWERPEN
2022,3,20001,alle_huizen,11342.0,371000.0,PROVINCIE VLAAMS-BRABANT
2022,3,20001,appartementen,3679.0,257500.0,PROVINCIE VLAAMS-BRABANT
2022,3,20001,huizen_23,6977.0,340000.0,PROVINCIE VLAAMS-BRABANT
2022,3,20001,huizen_4plus,4365.0,445000.0,PROVINCIE VLAAMS-BRABANT
2022,3,20002,alle_huizen,3280.0,375000.0,PROVINCIE WAALS-BRABANT
2022,3,20002,appartementen,1039.0,245000.0,PROVINCIE WAALS-BRABANT
2022,3,20002,huizen_23,1676.0,315000.0,PROVINCIE WAALS-BRABANT
2022,3,20002,huizen_4plus,1604.0,465000.0,PROVINCIE WAALS-BRABANT
2022,3,30000,alle_huizen,14218.0,275000.0,PROVINCIE WEST-VLAANDEREN
2022,3,30000,appartementen,7877.0,223500.0,PROVINCIE WEST-VLAANDEREN
2022,3,30000,huizen_23,10356.0,248000.0,PROVINCIE WEST-VLAANDEREN
2022,3,30000,huizen_4plus,3862.0,390000.0,PROVINCIE WEST-VLAANDEREN
2022,3,40000,alle_huizen,17755.0,305000.0,PROVINCIE OOST-VLAANDEREN
2022,3,40000,appartementen,4518.0,244000.0,PROVINCIE OOST-VLAANDEREN
2022,3,40000,huizen_23,13449.0,280000.0,PROVINCIE OOST-VLAANDEREN
2022,3,40000,huizen_4plus,4306.0,420000.0,PROVINCIE OOST-VLAANDEREN
2022,3,50000,alle_huizen,13168.0,170000.0,PROVINCIE HENEGOUWEN
2022,3,50000,appartementen,1790.0,145000.0,PROVINCIE HENEGOUWEN
2022,3,50000,huizen_23,10136.0,150000.0,PROVINCIE HENEGOUWEN
2022,3,50000,huizen_4plus,3032.0,270000.0,PROVINCIE HENEGOUWEN
2022,3,60000,alle_huizen,9159.0,200000.0,PROVINCIE LUIK
2022,3,60000,appartementen,2616.0,170000.0,PROVINCIE LUIK
2022,3,60000,huizen_23,6437.0,180000.0,PROVINCIE LUIK
2022,3,60000,huizen_4plus,2722.0,294750.0,PROVINCIE LUIK
2022,3,70000,alle_huizen,8200.0,270000.0,PROVINCIE LIMBURG
2022,3,70000,appartementen,2600.0,218000.0,PROVINCIE LIMBURG
2022,3,70000,huizen_23,3840.0,237000.0,PROVINCIE LIMBURG
2022,3,70000,huizen_4plus,4360.0,300000.0,PROVINCIE LIMBURG
2022,3,80000,alle_huizen,2739.0,233000.0,PROVINCIE LUXEMBURG
2022,3,80000,appartementen,615.0,185000.0,PROVINCIE LUXEMBURG
2022,3,80000,huizen_23,1250.0,200000.0,PROVINCIE LUXEMBURG
2022,3,80000,huizen_4plus,1489.0,260000.0,PROVINCIE LUXEMBURG
2022,3,90000,alle_huizen,4612.0,220000.0,PROVINCIE NAMEN
2022,3,90000,appartementen,938.0,177250.0,PROVINCIE NAMEN
2022,3,90000,huizen_23,2333.0,195000.0,PROVINCIE NAMEN
2022,3,90000,huizen_4plus,2279.0,250500.0,PROVINCIE NAMEN
2023,1,01000,alle_huizen,86409.0,290000.0,BELGIE
2023,1,01000,appartementen,42531.0,239000.0,BELGIE
2023,1,01000,huizen_23,58489.0,260000.0,BELGIE
2023,1,01000,huizen_4plus,27920.0,368000.0,BELGIE
2023,2,02000,alle_huizen,54869.0,329000.0,VLAAMS GEWEST
2023,2,02000,appartementen,26411.0,245000.0,VLAAMS GEWEST
2023,2,02000,huizen_23,37081.0,298500.0,VLAAMS GEWEST
2023,2,02000,huizen_4plus,17788.0,409000.0,VLAAMS GEWEST
2023,2,03000,alle_huizen,29445.0,205000.0,WAALS GEWEST
2023,2,03000,appartementen,6782.0,180000.0,WAALS GEWEST
2023,2,03000,huizen_23,19432.0,175000.0,WAALS GEWEST
2023,2,03000,huizen_4plus,10013.0,290000.0,WAALS GEWEST
2023,2,04000,alle_huizen,2095.0,500000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2023,2,04000,appartementen,9338.0,255100.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2023,2,04000,huizen_23,1976.0,490000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2023,2,04000,huizen_4plus,119.0,937500.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2023,3,10000,alle_huizen,13911.0,350000.0,PROVINCIE ANTWERPEN
2023,3,10000,appartementen,9660.0,245000.0,PROVINCIE ANTWERPEN
2023,3,10000,huizen_23,9416.0,328000.0,PROVINCIE ANTWERPEN
2023,3,10000,huizen_4plus,4495.0,430000.0,PROVINCIE ANTWERPEN
2023,3,20001,alle_huizen,9202.0,385000.0,PROVINCIE VLAAMS-BRABANT
2023,3,20001,appartementen,3214.0,265000.0,PROVINCIE VLAAMS-BRABANT
2023,3,20001,huizen_23,5573.0,350000.0,PROVINCIE VLAAMS-BRABANT
2023,3,20001,huizen_4plus,3629.0,455000.0,PROVINCIE VLAAMS-BRABANT
2023,3,20002,alle_huizen,3048.0,380000.0,PROVINCIE WAALS-BRABANT
2023,3,20002,appartementen,971.0,249000.0,PROVINCIE WAALS-BRABANT
2023,3,20002,huizen_23,1534.0,320000.0,PROVINCIE WAALS-BRABANT
2023,3,20002,huizen_4plus,1514.0,460000.0,PROVINCIE WAALS-BRABANT
2023,3,30000,alle_huizen,11214.0,289000.0,PROVINCIE WEST-VLAANDEREN
2023,3,30000,appartementen,6842.0,238941.0,PROVINCIE WEST-VLAANDEREN
2023,3,30000,huizen_23,8263.0,260000.0,PROVINCIE WEST-VLAANDEREN
2023,3,30000,huizen_4plus,2951.0,405000.0,PROVINCIE WEST-VLAANDEREN
2023,3,40000,alle_huizen,14099.0,316000.0,PROVINCIE OOST-VLAANDEREN
2023,3,40000,appartementen,4357.0,251000.0,PROVINCIE OOST-VLAANDEREN
2023,3,40000,huizen_23,10741.0,290000.0,PROVINCIE OOST-VLAANDEREN
2023,3,40000,huizen_4plus,3358.0,428000.0,PROVINCIE OOST-VLAANDEREN
2023,3,50000,alle_huizen,11778.0,170000.0,PROVINCIE HENEGOUWEN
2023,3,50000,appartementen,2035.0,157750.0,PROVINCIE HENEGOUWEN
2023,3,50000,huizen_23,8946.0,153000.0,PROVINCIE HENEGOUWEN
2023,3,50000,huizen_4plus,2832.0,270000.0,PROVINCIE HENEGOUWEN
2023,3,60000,alle_huizen,8088.0,207500.0,PROVINCIE LUIK
2023,3,60000,appartementen,2454.0,170000.0,PROVINCIE LUIK
2023,3,60000,huizen_23,5759.0,185000.0,PROVINCIE LUIK
2023,3,60000,huizen_4plus,2329.0,288500.0,PROVINCIE LUIK
2023,3,70000,alle_huizen,6443.0,286000.0,PROVINCIE LIMBURG
2023,3,70000,appartementen,2338.0,230023.0,PROVINCIE LIMBURG
2023,3,70000,huizen_23,3088.0,250000.0,PROVINCIE LIMBURG
2023,3,70000,huizen_4plus,3355.0,325000.0,PROVINCIE LIMBURG
2023,3,80000,alle_huizen,2387.0,240000.0,PROVINCIE LUXEMBURG
2023,3,80000,appartementen,508.0,200000.0,PROVINCIE LUXEMBURG
2023,3,80000,huizen_23,1106.0,202000.0,PROVINCIE LUXEMBURG
2023,3,80000,huizen_4plus,1281.0,269000.0,PROVINCIE LUXEMBURG
2023,3,90000,alle_huizen,4144.0,220000.0,PROVINCIE NAMEN
2023,3,90000,appartementen,814.0,190000.0,PROVINCIE NAMEN
2023,3,90000,huizen_23,2087.0,192500.0,PROVINCIE NAMEN
2023,3,90000,huizen_4plus,2057.0,259000.0,PROVINCIE NAMEN
2024,1,01000,alle_huizen,86290.0,290000.0,BELGIE
2024,1,01000,appartementen,43476.0,243000.0,BELGIE
2024,1,01000,huizen_23,58032.0,260000.0,BELGIE
2024,1,01000,huizen_4plus,28258.0,370000.0,BELGIE
2024,2,02000,alle_huizen,55260.0,330000.0,VLAAMS GEWEST
2024,2,02000,appartementen,27456.0,250000.0,VLAAMS GEWEST
2024,2,02000,huizen_23,36731.0,300000.0,VLAAMS GEWEST
2024,2,02000,huizen_4plus,18529.0,413000.0,VLAAMS GEWEST
2024,2,03000,alle_huizen,28904.0,200000.0,WAALS GEWEST
2024,2,03000,appartementen,6239.0,175000.0,WAALS GEWEST
2024,2,03000,huizen_23,19310.0,175000.0,WAALS GEWEST
2024,2,03000,huizen_4plus,9594.0,290000.0,WAALS GEWEST
2024,2,04000,alle_huizen,2126.0,505000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2024,2,04000,appartementen,9781.0,260000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2024,2,04000,huizen_23,1991.0,494500.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2024,2,04000,huizen_4plus,135.0,1100000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2024,3,10000,alle_huizen,13415.0,360000.0,PROVINCIE ANTWERPEN
2024,3,10000,appartementen,9991.0,245000.0,PROVINCIE ANTWERPEN
2024,3,10000,huizen_23,8911.0,335000.0,PROVINCIE ANTWERPEN
2024,3,10000,huizen_4plus,4504.0,445000.0,PROVINCIE ANTWERPEN
2024,3,20001,alle_huizen,9226.0,389500.0,PROVINCIE VLAAMS-BRABANT
2024,3,20001,appartementen,3370.0,270000.0,PROVINCIE VLAAMS-BRABANT
2024,3,20001,huizen_23,5499.0,350000.0,PROVINCIE VLAAMS-BRABANT
2024,3,20001,huizen_4plus,3727.0,460000.0,PROVINCIE VLAAMS-BRABANT
2024,3,20002,alle_huizen,2738.0,375000.0,PROVINCIE WAALS-BRABANT
2024,3,20002,appartementen,1032.0,245000.0,PROVINCIE WAALS-BRABANT
2024,3,20002,huizen_23,1395.0,305000.0,PROVINCIE WAALS-BRABANT
2024,3,20002,huizen_4plus,1343.0,460000.0,PROVINCIE WAALS-BRABANT
2024,3,30000,alle_huizen,11413.0,290000.0,PROVINCIE WEST-VLAANDEREN
2024,3,30000,appartementen,7031.0,242500.0,PROVINCIE WEST-VLAANDEREN
2024,3,30000,huizen_23,8246.0,260000.0,PROVINCIE WEST-VLAANDEREN
2024,3,30000,huizen_4plus,3167.0,400000.0,PROVINCIE WEST-VLAANDEREN
2024,3,40000,alle_huizen,14711.0,320000.0,PROVINCIE OOST-VLAANDEREN
2024,3,40000,appartementen,4479.0,255000.0,PROVINCIE OOST-VLAANDEREN
2024,3,40000,huizen_23,11013.0,295000.0,PROVINCIE OOST-VLAANDEREN
2024,3,40000,huizen_4plus,3698.0,429000.0,PROVINCIE OOST-VLAANDEREN
2024,3,50000,alle_huizen,12283.0,170001.0,PROVINCIE HENEGOUWEN
2024,3,50000,appartementen,1829.0,152000.0,PROVINCIE HENEGOUWEN
2024,3,50000,huizen_23,9467.0,155000.0,PROVINCIE HENEGOUWEN
2024,3,50000,huizen_4plus,2816.0,270000.0,PROVINCIE HENEGOUWEN
2024,3,60000,alle_huizen,7397.0,205000.0,PROVINCIE LUIK
